UTC,Pack_count,q0,q1,q2,q3,RollRate,PitchRate,YawRate,Roll,Pitch,Yaw,FreeAccX,FreeAccY,FreeAccZ,Lat,Long,Height,VelX,VelY,VelZ,LoRaRSSI,LoRaSNR,
21:41:38:73,2062,0.046526    0.053219    0.013178     0.99741,0.21887     0.28809   0.0075073,1.800122     -6.023465      174.5639,2.2129     0.14697     0.96924,24.80637      121.0489      72.95602,-0.234497     -12.5391     0.260986,-59,5.75,
21:41:39:04,2063,0.04248    0.054347    0.010278     0.99757,-0.29712    0.039978    0.025299,1.448061     -6.174457      175.0451,0.5127     -3.7695     -1.6611,24.80633      121.0489      73.17579,-0.113403     -13.0078     0.207642,-59,6.25,
21:41:39:35,2064,0.034216    0.040231    0.014521      0.9985,-0.094055     0.26172    0.032227,1.825292     -4.551009      176.0022,1.1182      0.3689    0.078918,24.8063      121.0489      73.42171,-0.00219536     -13.4141     0.299805,-64,6,
21:41:39:66,2065,0.033535    0.023912   0.0096779      0.9991,-0.13513     0.13635   0.0021515,1.201328     -2.701505      176.1269,-0.92578    -0.77686      -2.875,24.80627      121.0489      73.63044,0.0897217     -13.8828     0.178223,-63,5.75,
21:41:39:98,2066,0.032262    0.012009   0.0083275     0.99937,-0.49585     0.14856    -0.01252,0.9983901     -1.344611      176.2902,-0.72852     0.46362     0.41748,24.80623       121.049      73.82018,0.0487976     -14.2891     0.250977,-67,5.25,
21:41:40:28,2067,0.034599   0.0092233    0.015219     0.99924,0.10114   -0.097412  -0.0043259,1.779723    -0.9958219      176.0183,-2.25     -2.6328    -0.58301,24.80619       121.049       74.0237,0.0149002     -14.6875     0.228638,-68,4.75,
21:41:40:60,2068,0.036628   0.0031146    0.011547     0.99926,0.021103    0.041351     0.01236,1.335435    -0.3081818      175.7979,-1.1904     -2.1621      1.3076,24.80616       121.049      74.27483,-0.105042     -15.0938       0.2854,-64,5.5,
21:41:40:91,2069,0.040742  -0.0050258   0.0033181     0.99915,-0.59375     0.19055   -0.046936,0.3564609     0.5909269      175.3317,-0.37329      3.0254     -5.4258,24.80612       121.049      74.49889,-0.183472     -15.4688     0.178345,-64,5.25,
21:41:41:22,2070,0.045227  -0.0018475     0.02144     0.99875,0.095032    -0.19531   0.0006423,2.444923     0.3225599      174.8212,-0.90186    -0.24695     -5.2383,24.80608       121.049      74.66894,-0.263184     -15.8203     0.221313,-63,6,
21:41:41:53,2071,0.048944  0.00032097    0.013841     0.99871,0.19885   -0.042877   -0.029648,1.586024    0.04089627      174.3892,-0.58057     -2.7188      2.5078,24.80604      121.0491      74.87872,-0.399414     -16.1406     0.319336,-69,4.75,
21:41:41:84,2072,0.054568   0.0070532  4.8021e-08     0.99848,-0.31152   0.0003624   -0.017639,0.04411444    -0.8070405      173.7433,0.55762      1.8838      2.1113,24.806      121.0491      75.12774,-0.520996     -16.4219     0.275391,-76,-2.5,
21:41:42:15,2073,0.056423    0.018337   0.0088181      0.9982,0.14612  -0.0019226   -0.048859,1.128003     -2.040853      173.5095,1.1475     -1.3496      2.3535,24.80596      121.0491  9.559335e-25,-0.563965       -16.75     0.234497,-73,-0.25,
21:41:42:46,2074,0.057184    0.025732    0.009796     0.99798,0.10309    0.012291   -0.030365,1.290629      -2.87975      173.4087,0.40381     -1.2305    -0.22241,24.80591      121.0491      75.54161,-0.574707     -17.0313     0.275146,-70,3.75,
21:41:42:77,2075,0.053495    0.032096   0.0098012       0.998,0.17114     0.31299   0.0097733,1.320383     -3.612915      173.8219,0.33374     -1.6025      3.0957,24.80587      121.0492      75.77566,-0.664551     -17.2031     0.359131,-68,5.25,
21:41:43:08,2076,0.054009    0.021105   0.0069803     0.99829,0.070435     0.17957   -0.061157,0.9299664     -2.371768      173.7872,1.1328    -0.94629      3.6523,24.80583      121.0492      75.99856,-0.546875     -17.3438      0.37915,-72,3.25,
21:41:43:39,2077,0.054608    0.019915  -0.0011731     0.99831,-0.28711    0.078186  -0.0088348,-0.009587867      -2.28618      173.7382,-0.30518       1.332    -0.93457,24.80578      121.0492      76.27267,-0.565918     -17.4375      0.23938,-71,3.25,
21:41:43:71,2078,0.053615    0.018168   0.0012718      0.9984,0.010803    -0.24207   -0.018051,0.2573007     -2.071226      173.8476,-0.15601    -0.23535     -1.7344,24.80574      121.0492      76.40974,-0.506836     -17.4531     0.253906,-75,0.25,
21:41:44:01,2079,0.053933    0.017027   0.0098611     0.99835,-0.17444    -0.11401   -0.040039,1.234139     -1.887379      173.7952,-1.4629     -4.7461    -0.82861,24.80569      121.0493      76.57793,-0.554688     -17.5781     0.179321,-72,2.75,
21:41:44:33,2080,0.055939    0.019483   0.0025115     0.99824,0.02359    0.013809  -0.0034523,0.4124969     -2.213147      173.5774,1.0068      1.3232     -1.3232,24.80565      121.0493      76.71273,-0.570801     -17.6406     0.204468,-73,2.25,
21:41:44:64,2081,0.054193    0.023946    0.014646     0.99814,0.28491     -0.0896  -0.0030098,1.826165     -2.648854      173.7422,-0.61572     -4.1602     -3.2012,24.8056      121.0493      76.83308,-0.573242       -17.75     0.179077,-75,-1.5,
21:41:44:95,2082,0.053654    0.019933    0.010184     0.99831,0.66797     0.02002    0.030701,1.288659      -2.21822      173.8223,0.5293     -3.2383      7.6406,24.80556      121.0493       76.8942,-0.555176     -17.8906     0.276611,-74,0.75,
21:41:45:26,2083,0.054598    0.010993    0.015459     0.99833,0.061737   -0.041168   -0.057587,1.837963     -1.160944      173.7207,1.4219     0.97168    -0.27222,24.80551      121.0494      76.97887,-0.54248     -29.9375     0.118103,-78,-7.5,
21:41:45:57,2084,0.056431    0.011706  -0.0043823     0.99833,-0.28271   0.0051804   -0.014862,-0.4257606     -1.367649      173.5346,-1.1338     -1.2734      3.7676,24.80547      121.0494      77.08183,-0.594238     -17.8906    0.0733643,-74,1.25,
21:41:46:19,2086,0.058656    0.015856   0.0039474     0.99814,0.41504   -0.029999    0.004364,0.5583563     -1.787297       173.265,-0.43237    -0.46167      5.0313,24.80538      121.0494      77.04031,-0.688477     -17.4063     0.159912,-78,-8.25,
21:42:46:50,2087,0.1144407466053963  4.912719172836017e+27   -0.02658119052648544     0.9978412389755249,-0.11163     0.10022  -0.0077248,180 -2.327513e-26 -6.200192e-28,0.28223      3.3145      1.7881,24.80533      121.0495      77.06318,-0.693359          -17   -0.0108185,-76,-4,
21:41:46:242,2088,0.049389    0.023526  -0.0023456     0.99785,-0.18164    0.015244    0.012352,-0.1353841     -2.707909       174.336,-0.18091      1.1846     -2.8691,24.80529      121.0495       77.1007,-0.65918     -16.5781   -0.0378418,-75,0,
21:41:47:12,2089,0.059232    0.022514  -0.0066304     0.99797,-0.30322   -0.017349    0.012543,-0.6060754     -2.620543      173.2205,-0.077881     0.90869   -0.050232,24.80525      121.0495      77.10863,-0.655273     -16.2813   -0.0273285,-76,0,
21:41:47:44,2090,0.060653    0.020321   -0.010984     0.99789,-0.51318    0.076172   -0.024399,-1.115781     -2.400703       173.067,-0.4668       2.416    -0.96582,24.80521      121.0495      77.09023,-0.627441     -15.9688   -0.0235596,-75,0.25,
21:41:47:75,2091,0.06129    0.022276  -0.0024765     0.99787,0.06842   -0.019363    0.027786,-0.126857     -2.565412      172.9734,-0.35132     0.34644    -0.34229,24.80517      121.0495      76.99005,-0.614258     -15.5859    0.0805054,-72,2.75,
21:41:48:06,2092,0.063548    0.024205   -0.016306     0.99755,0.39355   -0.080505 -0.00087452,-1.69011     -2.886891      172.7525,-0.058624      1.1904      3.8438,24.80513      121.0496      76.93289,-0.557129     -15.0625   -0.0681763,-76,-1.75,
21:41:48:37,2093,0.064392    0.026022  -0.0088833     0.99755,-0.41602     0.14526   -0.047455,-0.8246314     -3.041517      172.6352,-0.023834     0.71729     -2.1133,24.80509      121.0496      34.44406,-6312  -0.00032544136           14560,-78,-10.5,
21:41:48:68,2094,0.063426    0.023077   -0.014042     0.99762,0.031891     0.21973   -0.071167,-1.439296     -2.741252      172.7588,0.62744      2.3281     -1.3613,24.80505      121.0496      76.81522,-0.523438     -14.3047    0.0219116,-74,0.75,
21:41:48:99,2095,0.063562    0.024071   -0.010994     0.99763,-0.16711      0.1842   -0.032257,-1.082923      -2.83298      172.7356,0.42188      2.0781    -0.37183,24.80502      121.0496      76.69682,-0.503418     -13.9453    0.0822754,-76,-4.25,
21:41:49:30,2096,0.063831    0.022339   -0.008305     0.99768,-0.12964    0.026398   -0.013496,-0.7869174     -2.615566      172.6964,-0.10986    0.099304    -0.53516,24.80498      121.0496      76.63828,-0.446533     -13.5156    0.0483093,-76,-4,
21:41:49:61,2097,0.065698    0.021322  -0.0093073     0.99757,-0.11407    0.059723   -0.018326,-0.9043228     -2.508307      172.4838,-0.23645      2.7207      -1.252,24.80495      121.0497      76.54206,-0.442627     -13.1016    0.0306549,-77,-5.25,
21:41:49:92,2098,0.067816    0.025578   -0.017859     0.99721,0.0383     -0.0168    0.013916,-1.845001     -3.063083      172.2684,-1.3604      2.4707      0.1214,24.80491      121.0497      76.43729,-0.445557     -12.6797   -0.0280457,-77,-6.75,
21:41:50:23,2099,0.06598864495754242     0.0229368582367897  3.171118961437026e+29  1.086382508962308e+21,-61504  -0.00304985046    -0.842285156,180  2.384566e-29           180,-0.596191     -0.67041      -61.125,-5.3227e-38  6.4238e-17   3.182e-37,-0.438232     -12.4453  0.000562668,-79,-11.5,
21:41:50:55,2100,0.066193    0.020283    -0.01447      0.9975,-0.0094986    0.057617   0.0026989,-1.501608     -2.428941      172.4388,-0.04361      2.5605     0.90332,24.80485      121.0497      76.14558,-0.42041     -11.9453   -0.0140305,-76,-5.25,
21:41:50:85,2101,0.068693    0.015858   -0.008869     0.99747,0.12024    -0.07019    0.002388,-0.8894317      -1.88275      172.1354,0.75635   -0.025192     0.31396,24.80482      121.0497      76.02201,-0.400391      -11.625   -0.0317993,-78,-6.75,
21:41:51:17,2102,0.071351    0.023159  -0.0086788     0.99714,-0.1131     -0.1123  -0.0062599,-0.8032577     -2.718184      171.8334,-0.81348     0.51172    -0.11371,24.80479      121.0497      75.92411,-0.430908     -11.3281   -0.0126801,-77,-3.75,
21:41:51:48,2103,0.072593    0.024673  -0.0098323     0.99701,-0.089905    0.042542   -0.026428,-0.9193091     -2.901855      171.6945,1.6553      1.2725    0.036499,24.80477      121.0498      75.76028,-0.366943     -12.9922   -0.0138168,-78,-10,
21:41:51:79,2104,0.071611    0.027192  -0.0087953     0.99702,-0.1004    -0.21753    0.034607,-0.782964     -3.180482      171.8053,-0.5127     0.34106     -1.8213,24.80474      121.0498      75.61926,-0.367432     -10.6953   -0.0736694,-77,-8.75,
21:41:52:10,2105,0.069463    0.029343   -0.007178     0.99713,0.02092   -0.023361    0.017212,-0.5876527     -3.412003      172.0476,-0.75879      2.4961    -0.83301,24.80471      121.0498      75.46903,-0.371582     -10.3359   -0.0880127,-77,-4.5,
21:41:52:41,2106,0.068632     0.02442  -0.0069286     0.99732,-0.017014     0.15649  -0.0011253,-0.6005236       -2.8465      172.1415,-1.3691    -0.49585    -0.69922,24.80469      121.0498      75.35915,-0.38208     -10.0547   0.00381088,-77,-4.75,
21:41:52:72,2107,0.069347    0.019745  -0.0056957     0.99738,0.15588  0.00043297  0.00039864,-0.4944678     -2.302561      172.0553,0.0080032    -0.33813      1.6904,24.80466      121.0498      75.24644,-0.3501     -9.6484   -0.030167,-77,-4.75,
21:41:53:03,2108,0.073862    0.023584   -0.011663     0.99692,-0.15271   -0.037476   -0.013985,-1.134141     -2.794077      171.5531,0.086120605          -9648    -0.46166992,24.80464      121.0498      75.14296,-10368      -16.078125      -2.6796875,-78,-11.5,
21:41:53:34,2109,0.071226     0.02988   -0.012268     0.99694,-0.27612    0.080139    0.038879,-1.159901     -3.515856      171.8625,-1.1543    -0.83154      3.4492,24.80461      121.0498       75.0654,-0.34741     -9.0078  -0.0038681,-78,-10,
21:41:53:96,2111,0.067695    0.022704    -0.00374     0.99744,0.026627   -0.092346  -0.0089111,-0.2516167     -2.624976      172.2405,0.013298      2.0586        -4.5,24.80457      121.0499      74.86214,-0.19934     -8.2031   -0.084595,-77,-6.25,
21:41:54:58,2113,0.070421     0.01218   -0.016045     0.99731,-0.34473    -0.01313   -0.022873,-1.736273     -1.521619       171.945,0.033752      3.9414     -2.2773,24.80453      121.0499      74.62037,-0.22144     -7.3555    -0.11487,-77,-8.25,
21:41:54:90,2114,0.079022    0.015481   -0.005907     0.99674,-0.0040894    -0.11084    -0.06958,-0.5347805     -1.822003      170.9426,-0.059692      1.7109    -0.39819,24.80451      121.0499       74.4986,-0.22485      -6.918    -0.11359,-77,-7.25,
21:41:55:21,2115,0.082107    0.018825  -0.0072957     0.99642,-0.37378   -0.060883   -0.026718,-0.6564198     -2.218647      170.5914,-0.54053     0.48999     -3.3281,24.8045      121.0499      74.38002,-0.29663     -6.4922    -0.10425,-78,-6.5,
21:41:55:52,2116,0.083768    0.017275  -0.0014549     0.99633,0.097046   0.0040169 -0.00018251,-0.0002858332     -1.986635      170.3881,-0.51904    -0.85986    -0.60303,24.78886032104492      121.0499114990234  6.920220823759982e+30,0.0058670044           8108 -0.00014328957,-79,-11.25,
21:41:55:83,2117,0.087593    0.015704  -0.0087078     0.96462,1.5293     -29.2031    -0.299316,-0.8581986     -1.943122      169.6374,966      4.003906     -1.408203,463696192  9.255802914317e-35   5.78961504302e-27,6256      1.2695313   -0.018493652,-79,-12,
21:41:56:14,2118,0.096222    0.020645  -0.0074732     0.99512,-0.16675   -0.033203   -0.053711,-0.6251254     -2.437326      168.9673,-1.1299      0.5835     0.56006,24.80445      121.0499      74.07149,-0.23425     -5.0586   -0.036896,-79,-10,
21:41:56:45,2119,0.099555    0.028204  -0.0033234     0.99463,0.24707     0.01461    0.028366,-0.0571241     -3.254222      168.5699,-0.35132    -0.04953     0.14246,24.80444      121.0499      73.98086,-0.23474     -4.6758   0.0012484,-78,-8.25,
21:41:56:76,2120,0.093543    0.027022   -0.013629     0.99516,-0.13708    0.023239    0.065491,-1.266609     -3.229338      169.2958,0.13672     0.57666      1.0049,24.80443      121.0499      73.92372,-0.20728     -4.4688   -0.037628,-78,-3.75,
21:41:57:07,2121,0.087682     0.02317  -0.0087272     0.99584,0.1427    0.037415    0.012589,-0.7639875     -2.732752      169.9546,0.041626    -0.30688    -0.74365,24.80442      121.0499      73.81617,-0.1499     -4.2578   -0.071045,-79,-9.75,
21:41:58:00,2124,0.091571    0.022904   -0.014487     0.99543,0.046265   0.0033512     0.07959,-1.413937     -2.765675      169.5223,1.1328      2.6172     0.69873,24.80439      121.0499      73.58678,-0.070984     -3.7441    -0.03772,-79,-10.25,
21:41:59:87,2130,-0.044008    0.020237   0.0045953     0.99882,0.060364      0.1366     0.17542,0.4242701      -2.34002     -174.9631,-0.54443     -1.1777    -0.51123,24.80435        121.05      73.15354,0.3252     -2.1035    -0.03241,-79,-8.25,
21:42:02:36,2138,0.033197    0.025769 -0.00045237     0.99912,0.0061836   -0.019943    0.028992,0.04629585     -2.953296      176.1928,-0.37671    -0.75391    -0.13074,24.80433        121.05      72.92847,0.15002    -0.16284   -0.050995,-78,-8.5,
21:42:02:67,2139,0.03112    0.024841  0.00085043     0.99921,-0.0042915    0.014717    0.010048,0.1861896     -2.842496      176.4277,0.073853     0.32739      1.5518,24.80433        121.05       72.9022,0.11029    -0.15588   -0.039215,-79,-7,
21:42:02:98,2140,0.02995    0.021982   0.0037286      0.9993,-0.032562   0.0021114    0.024323,0.5028949     -2.505233      176.5557,-0.061707    0.027832    -0.43848,24.80434        121.05      72.88049,0.13269    -0.21216   -0.030579,-79,-6.75,
21:42:03:29,2141,0.03002    0.024575   0.0016018     0.99925,-0.050995  -0.0075035     0.03363,0.2682734     -2.809623      176.5518,-0.25732    -0.14209      1.4502,24.80434        121.05      72.86245,0.14392    -0.20862   -0.017593,-79,-8.75,
21:42:08:57,2158,0.072858    0.016294    0.005106      0.9972,0.16052    0.047424    -0.19946,0.7198842     -1.819637      171.6311,-1.0918     -6.0938    -0.18127,24.80433        121.05      72.56592,-0.053192    -0.98877 -0.00041604,-78,-10,
21:42:09:20,2160,0.10883    0.020461   0.0043053     0.99392,0.098999   -0.062225    0.013329,0.7460239      -2.27695      167.4873,-0.0026207      1.8984    0.065613,33050730496  1.52786564715766e-27      72.5562973022461,-0.0007333755     -1.535156         510.5,-78,-11.5,
21:42:09:51,2161,0.12583    0.024708   0.0066736     0.99172,0.042725    -0.14819    -0.90918,1.116003     -2.712726      165.5111,-0.229    -0.88672     0.52539,24.80433        121.05      72.56163,12760          -1.875  3.40938568e-05,-79,-11.25,
21:42:11:37,2167,0.0977    0.028017   0.0079797     0.99479,0.41504  -0.0069046   0.0045586,1.225208     -3.105992      168.7486,-0.0012274     -1.8398     -1.2939,24.80429        121.05       72.6277,-0.27612     -2.9316    0.087402,-78,-5,
21:42:11:68,2168,0.099054    0.037056   0.0014955     0.99439,-0.22119    -0.12262   0.0083389,0.5926265     -4.209263       168.601,-0.59033     0.45117  0.00023115,1.965197473599866e+30      52.59452819824219  4.096903151244488e-18,-0.42871     -2.1152   -0.099731,-79,-11.25,
21:42:11:99,2169,0.086553    0.034965   0.0054034     0.99562,-0.28027    0.052887     0.13477,0.9655791     -3.938593      170.0299,-0.27734     -3.0254     -1.8389,24.80427        121.05      72.66824,-0.35205     -3.2637  -0.0054436,-79,-7.5,
21:42:12:30,2170,0.073945    0.028112    0.018023      0.9967,0.063721   -0.017929    0.037628,2.300523     -3.059494      171.4526,-0.25684    0.072998     -2.1758,24.80426        121.05      72.68634,-0.25488      -3.334    0.070007,-78,-5,
21:42:12:62,2171,0.074026    0.028014    0.015883     0.99674,-0.27515   -0.071472   -0.038116,2.055104     -3.066436        171.45,-0.1604     -3.7168      -1.125,24.80425        121.05      72.71837,-0.20203     -3.5293    0.087097,-79,-7,
21:42:12:44,8286,0.29009    0.028116   0.0039664     0.99696,-0.15808   -0.040649    0.069031,1.287978     -2.856141      147.5208,0.95215      2.5449     0.49146,24.80424        121.05      72.72861,-0.25708     -3.5449    0.048218,-77,-3.75,
21:42:13:24,2173,0.067499      0.0336    0.013228     0.99707,0.01712   -0.047607    0.078918,1.775347     -3.739268      172.1962,0.21313     -1.2754    -0.18994,24.80424        121.05      72.70854,-0.18774      -3.668     0.00177,-79,-7,
21:42:13:55,2174,0.051763    0.027951    0.016815     0.99813,-0.47827      0.1366     0.17432,2.092511     -3.098746      174.0059,-0.80957      1.5664      1.9189,24.80423        121.05      72.71772,-0.28979     -3.8105  -0.0033474,-78,-4.25,
21:42:13:86,2175,0.051021   0.0015894  -0.0035267     0.99869,0.14856     0.20862    -0.11597,-0.3943173    -0.2025128      174.1515,1.126      1.1611    -0.15479,24.80421        121.05      72.73104,-0.18079     -3.7949    0.037292,-77,-6.5,
165:42:04:184,41504,-5.106e-21  0.00034053    0.012788       0.997,0.076965    -0.10968   -0.013268,1.469683   -0.03913236      179.9995,-2.7559    -0.82275     0.42139,24.8042        121.05      72.75254,-0.2384     -3.9844   -0.019531,-78,-8,
21:42:14:48,2177,0.071285    0.021001   0.0059643     0.99722,-0.18823   -0.080505    0.014427,0.853858     -2.351827       171.805,-1.7158     -2.1523     0.63623,24.80419        121.05      72.76923,-0.28125     -4.0898    -0.03125,-78,-4.75,
21:42:14:79,2178,0.071373    0.021991  -0.0035253      0.9972,0.070557   -0.086426  -0.0088348,-0.2232027     -2.542539      171.8172,-0.70752     0.14429     0.65723,24.80418      121.0501       72.7854,-0.24707     -3.9355   -0.029724,-77,-3.75,
21:42:15:10,2179,0.06923    0.025935   0.0012402     0.99726,0.30493  -0.0036507    0.041901,0.3479379     -2.955296      172.0488,0.69482      1.1152    -0.65967,24.80417      121.0501      72.80143,-0.224     -3.7695    0.041656,-77,-4,
21:42:15:41,2180,0.066259    0.028007  -0.0050951      0.9974,-0.030182   -0.027786    0.011154,-0.3702824      -3.24137      172.4092,-0.47461      2.2207     -1.4883,24.80416      121.0501      72.80316,-0.1825     -3.6152    -0.09436,-76,-3.25,
21:42:15:73,2181,0.060253     0.02952    0.012399     0.99767,-0.036133   -0.024643   -0.014496,1.624278     -3.291002      173.0411,0.43774     -1.2666     -1.1084,24.80415      121.0501      72.82703,-0.13403     -3.5723    0.080505,-78,-6,
21:42:16:03,2182,0.056049    0.032287   0.0029974      0.9979,0.11945   -0.068848   -0.023499,0.5512675     -3.675339      173.5528,1.0322      1.6504     -1.7207,24.80414      121.0501      72.85261,-0.088196     -3.3105     0.06073,-77,-3,
21:42:16:35,2183,0.04684    0.039401   0.0028605     0.99812,-0.13318   -0.062378    0.094788,0.5403298     -4.495747      174.6052,-1.0654    -0.66357     0.25122,24.80413      121.0501      72.87724,-0.067444     -3.2676    0.038544,-78,-4,
21:42:16:66,2184,0.025198    0.030926  0.00022735      0.9992,0.17151    0.037415     0.11755,0.1155482     -3.542589      177.1073,-0.30957     0.52637     -2.0156,24.80413      121.0501      72.89431,0.0072174     -3.2578    -0.04007,-78,-6.25,
21:42:17:28,2186,0.011953    0.018115   0.0084886     0.99973,0.19385    0.019745  -0.0092163,0.9979675     -2.064036       178.612,0.91064     -2.6895      1.4971,24.80411      121.0501      72.94406,0.15564     -3.6309    0.018311,-78,-6.5,
