UTC,Pack_count,q0,q1,q2,q3,RollRate,PitchRate,YawRate,Roll,Pitch,Yaw,FreeAccX,FreeAccY,FreeAccZ,Lat,Long,Height,VelX,VelY,VelZ,LoRaRSSI,LoRaSNR,
08:05:37:28,77,0.90621  -0.0033936   0.0035068     -0.4228,0.00067568   0.0034676   0.0011387,-0.522312      0.19974      -50.025,-0.001873   0.0015383    0.018417,0  0  0,0  0  0,-50,6.25,
08:05:37:59,78,0.90613  -0.0033909   0.0035482    -0.42298,0.0014524   0.0001322   0.0053062,-0.524081     0.204072     -50.0469,0.0033264 -0.00041008     0.02243,0  0  0,0  0  0,-50,6.25,
08:05:37:91,79,0.90605  -0.0033942   0.0036408    -0.42314,0.00056791   0.0049515  -0.0011349,-0.528957     0.213429     -50.0682,0.0016537  -0.0031319   0.0082855,0  0  0,0  0  0,-50,6.25,
08:05:38:22,80,0.90605  -0.0033925   0.0036323    -0.42315,0.0021458 -3.5763e-05   0.0055504,-0.528364     0.212629      -50.069,0.0040474   0.0029182     0.01506,0  0  0,0  0  0,-50,6.25,
08:05:38:53,81,0.90605  -0.0034132   0.0035747    -0.42314,0.0014067    0.001997   0.0027657,-0.527717     0.205647     -50.0674,0.003849  -0.0057945   0.0070381,0  0  0,0  0  0,-50,6.25,
08:05:38:84,82,0.9061  -0.0033964   0.0035628    -0.42304,0.0016718  0.00042105   0.0048599,-0.52538     0.205279     -50.0553,0.0012522   0.0024567    0.017624,0  0  0,0  0  0,-50,6.25,
08:05:39:15,83,0.90603  -0.0033862   0.0036615    -0.42319,0.0021362  -0.0004921   0.0041885,-0.529136     0.215935     -50.0741,0.0074577   0.0068398    0.012428,0  0  0,0  0  0,-50,6.5,
08:05:39:46,84,0.90611  -0.0034099   0.0036595    -0.42301,0.0011339   0.0026379    0.002058,-0.53146      0.21469     -50.0511,0.005909   0.0023575    0.019211,0  0  0,0  0  0,-50,6.25,
08:05:39:77,85,0.90617  -0.0033972   0.0036175    -0.42289,0.0016289 -0.00071526   0.0058517,-0.528079     0.211009     -50.0364,-0.0019703 -0.00072718   0.0075836,0  0  0,0  0  0,-50,6.25,
08:05:40:08,86,0.90623   -0.003403   0.0036143    -0.42275,0.0017786 -0.00016928    0.004921,-0.52849     0.210478     -50.0182,0.0013561   0.0023766  -0.0030327,0  0  0,0  0  0,-50,6.5,
08:05:40:39,87,0.90615  -0.0033875   0.0037383    -0.42293,0.00047898   0.0044594 -0.00057268,-0.532929     0.224006     -50.0411,-0.00030661 -0.00079489      0.0168,0  0  0,0  0  0,-50,6.5,
08:05:40:70,88,0.90617  -0.0033834   0.0037139    -0.42289,0.0020962  -0.0015602   0.0057411,-0.531318     0.221688     -50.0359,0.010048  -0.0075188    0.028519,0  0  0,0  0  0,-50,6.25,
08:05:41:01,89,0.90619   -0.003405   0.0036918    -0.42284,-0.00026083    0.004528 -0.00053549,-0.53248     0.218376       -50.03,-0.00048637  -0.0017633    0.014748,0  0  0,0  0  0,-50,6.25,
08:05:41:33,90,0.90627  -0.0034381   0.0035777    -0.42267,0.0014782   0.0019894   0.0017414,-0.530347     0.205026     -50.0083,-0.0034122  -0.0016794    0.011154,0  0  0,0  0  0,-50,6.25,
08:05:41:64,91,0.90613  -0.0034149   0.0036751    -0.42298,0.0011549   0.0012531   0.0037022,-0.532729     0.216077     -50.0471,0.00087738 -0.00019133    0.012665,0  0  0,0  0  0,-50,6.25,
08:05:41:95,92,0.90611  -0.0034253   0.0036127    -0.42301,-1.7703e-05   0.0053177  -0.0008111,-0.530795     0.209085     -50.0506,0.005558   0.0086899    0.014458,0  0  0,0  0  0,-50,6.75,
08:05:42:26,93,0.90614  -0.0034557   0.0035369    -0.42295,0.00057459   0.0046349 -0.00054026,-0.530254     0.199774     -50.0433,-0.00022209  -0.0043678   0.0089264,0  0  0,0  0  0,-50,6.5,
08:05:42:57,94,0.90621   -0.003469   0.0035159     -0.4228,0.00033116   0.0035057  0.00041819,-0.530591     0.197028     -50.0244,-0.0012312   0.0002687    0.015495,0  0  0,0  0  0,-50,7,
08:05:42:88,95,0.90613  -0.0034545    0.003594    -0.42296,0.00065136   0.0033207    0.001502,-0.532908      0.20575     -50.0449,-0.00086927    0.012222   0.0060539,0  0  0,0  0  0,-50,6.25,
08:05:43:19,96,0.90613   -0.003451   0.0036091    -0.42296,0.0021076 -0.00073242   0.0057564,-0.533271     0.207494     -50.0452,0.009758 -0.00031495   0.0090637,0  0  0,0  0  0,-50,6.5,
08:05:43:50,97,0.90614  -0.0034466   0.0036053    -0.42294,0.0010624   0.0026226   0.0013094,-0.532629     0.207323     -50.0423,-0.0037022   0.0049934   0.0088196,0  0  0,0  0  0,-50,6.5,
08:05:43:82,98,0.90614   -0.003454   0.0035449    -0.42295,0.00068092   0.0035343   0.0017347,-0.530472     0.200687     -50.0441,0.0056229  -0.0022449    0.022125,0  0  0,0  0  0,-50,6.25,
08:05:44:12,99,0.90601  -0.0034149   0.0036512    -0.42323,0.0008893   0.0018473   0.0024529,-0.531631     0.213451     -50.0795,0.0043373  -0.0061874    0.025223,0  0  0,0  0  0,-50,6.75,
08:05:44:44,100,0.9061  -0.0034382   0.0036223    -0.42304,0.00065804    0.002636   0.0019627,-0.532601     0.209432     -50.0546,0.0070305 -0.00091362    0.017639,0  0  0,0  0  0,-50,6.25,
