UTC,Pack_count,q0,q1,q2,q3,RollRate,PitchRate,YawRate,Roll,Pitch,Yaw,FreeAccX,FreeAccY,FreeAccZ,Lat,Long,Height,VelX,VelY,VelZ,LoRaRSSI,LoRaSNR,
21:33:25:23,475,0.99898 -3.7823e-05  0.00035719   -0.045163,0.00067568   0.0057755  -0.0022793,-0.0061783    0.040693     -5.1771,0.0017385  -0.0043983  -0.0025539,24.80673      121.0489      72.95023,0.00821686   0.00383949      72.9502,-68,5.5,
21:33:25:54,476,0.99898 -5.0582e-05  0.00035806   -0.045249,0.0007658   0.0056229   -0.002142,-0.0076469    0.040726      -5.187,0.0014896 -0.00030971   0.0028896,24.80673      121.0489      72.97054,0.00920105   0.00342178      72.9705,-67,6,
21:33:25:85,477,0.99898 -6.6888e-05  0.00033081   -0.045212,0.00048614   0.0069008  -0.0040131,-0.0093708    0.037523     -5.1827,0.0007534  -0.0027256   0.0017014,24.80673      121.0489      72.98726,0.00960541   0.00358009      72.9873,-68,5.5,
21:33:26:17,478,0.99897 -7.1604e-05  0.00032092   -0.045318,0.0012255   0.0039749  0.00016868,-0.0098634    0.036366     -5.1949,-0.0021687   0.0016041   0.0049324,24.80673      121.0489      73.00334,0.0102997   0.00416183      73.0033,-68,5.5,
21:33:26:48,479,0.99897 -5.4609e-05  0.00029036    -0.04541,0.0016317   0.0039825  0.00054884,-0.0077622    0.032955     -5.2054,-0.00019515  -0.0010195   0.0032997,24.80673      121.0489      72.98181,0.0110092   0.00411987      72.9818,-68,5.5,
21:33:26:79,480,0.99896  -5.094e-05  0.00031516   -0.045618,0.0015936   0.0016203   0.0028114,-0.0074787    0.035811     -5.2293,0.0017471 -0.00017917   0.0078506,24.80673      121.0489      72.98919,0.0104523   0.00398254      72.9892,-68,5.5,
21:33:27:10,481,0.99896 -6.9119e-05  0.00034706   -0.045647,0.00043106   0.0068893  -0.0040894,-0.0097276    0.039367     -5.2326,0.0042191  -0.0039139    0.008049,24.80673      121.0489      73.00561,0.0110855   0.00415421      73.0056,-68,5.25,
21:33:27:41,482,0.99896 -5.3775e-05  0.00032936   -0.045701,0.0012846   0.0023804   0.0026951,-0.0078805     0.03742     -5.2388,-0.0016441   0.0028248    0.013947,24.80673      121.0489       73.0108,0.0115356   0.00458908      73.0108,-68,5.75,
21:33:27:72,483,0.99895 -6.3092e-05  0.00032324   -0.045854,0.00044489   0.0057983  -0.0022068,-0.0089206     0.03667     -5.2563,0.0039597   0.0017605  0.00096989,24.80673      121.0489      72.98019,0.0134277    0.0041275      72.9802,-67,5.25,
21:33:28:03,484,0.99894 -7.5977e-05  0.00035223   -0.045954,0.00065708   0.0034714   0.0014296,-0.010552     0.03992     -5.2678,0.00090075    0.011444   0.0075302,24.80673      121.0489      72.98904,0.0134201   0.00389481       72.989,-68,5.5,
21:33:28:34,485,0.99894 -4.7814e-05  0.00036142   -0.046024,0.0012207   0.0047836 -0.00064993,-0.0073794     0.04112     -5.2758,-0.0011482  -0.0055008   0.0049477,24.80673      121.0489       72.9854,0.0135117    0.0034008      72.9854,-67,5.5,
21:33:28:65,486,0.99894 -3.7722e-05  0.00037995   -0.046109,0.0010967   0.0054436  -0.0019779,-0.0063256    0.043293     -5.2856,0.0030022  -0.0055122   0.0025082,24.80673      121.0489      72.98426,0.0139694   0.00268364      72.9843,-68,5.5,
21:33:28:96,487,0.99893   -4.93e-05  0.00040462   -0.046192,0.0013332   0.0048752  0.00010622,-0.0077851    0.046056     -5.2951,-0.00048637 -7.5042e-05   0.0077248,24.80673      121.0489      72.95673,0.0147934   0.00284958      72.9567,-68,5.75,
21:33:29:28,488,0.99893 -2.8741e-05  0.00039083   -0.046257,0.0012522   0.0044556  0.00071001,-0.0053615    0.044585     -5.3025,-0.0066566  -0.0030899  0.00084877,24.80673      121.0489      72.95849,0.0144119     0.001647      72.9585,-67,5.25,
21:33:29:58,489,0.99893 -2.3529e-05  0.00036356   -0.046273,0.001606   0.0018053   0.0045128,-0.0046211    0.041492     -5.3044,-0.0041656  -0.0019684   0.0035076,24.80673      121.0489      72.95671,0.0158081   0.00125217      72.9567,-68,6,
21:33:29:90,490,0.99893 -5.9083e-06  0.00037406   -0.046353,0.00042868   0.0068092  -0.0039978,-0.0026632    0.042786     -5.3136,-0.0066833  -0.0014334   0.0011444,24.80673      121.0489      72.95286,0.0150146  0.000168085      72.9529,-68,5.5,
21:33:30:21,491,0.99892 -7.0371e-06  0.00037521   -0.046394,0.0011501   0.0030994   0.0010862,-0.0028003    0.042912     -5.3183,-0.0056458  -0.0021553   0.0070152,24.80673      121.0489      72.91278,0.0152206  0.000523567      72.9128,-67,6,
21:33:30:52,492,0.99892 -1.8757e-05  0.00037361   -0.046516,0.0016146   0.0034008   0.0014668,-0.0041385    0.042666     -5.3323,0.00038695   0.0046654    0.010857,24.80673      121.0489      72.91223,0.0151443  0.000466347      72.9122,-68,5.5,
21:33:30:83,493,0.99891  -7.771e-06  0.00038718   -0.046606,0.0012922   0.0037575  0.00079966,-0.0029573    0.044278     -5.3426,0.0038128  -0.0056038   0.0093765,24.80673      121.0489      72.90627,0.0155411  0.000382662      72.9063,-68,6,
21:33:31:14,494,0.99891 -8.5644e-06  0.00036704   -0.046642,0.0009551   0.0047417  -0.0012522,-0.0029421    0.041968     -5.3467,-0.0064316  -0.0024757   0.0060081,24.80673      121.0489      72.89947,0.0156097 -0.000529289      72.8995,-69,6.25,
21:33:31:45,495,0.99891  -1.289e-06  0.00034505    -0.04668,0.0021496   0.0020523   0.0037079,-0.0019933     0.03949     -5.3511,0.0012236 -0.00035644   0.0061646,24.80673      121.0489      72.89388,0.0157013 -0.000730038      72.8939,-68,5.25,
21:33:31:76,496,0.99891  1.3087e-05  0.00038648   -0.046776,0.00075102   0.0062866   -0.003355,-0.0005736    0.044309     -5.3621,0.0024681  -0.0025826   0.0098419,24.80673      121.0489      72.85865,0.0154572 -0.000786781      72.8587,-68,5.5,
21:33:32:07,497,0.9989  1.3854e-05  0.00037356   -0.046815,0.0015221   0.0041733   0.0010948,-0.00041815    0.042834     -5.3665,0.0031834   -0.005043  0.00065327,24.80673      121.0489      72.86549,0.0148697  -0.00171947      72.8655,-67,5.5,
21:33:32:38,498,0.9989  2.0679e-05  0.00036207   -0.046879,0.00068855    0.006237  -0.0026894,0.000422    0.041556     -5.3739,0.0051498  -0.0019197   0.0059509,24.80673      121.0489      72.86282,0.0152664  -0.00266647      72.8628,-67,5.75,
21:33:32:69,499,0.9989   3.631e-05  0.00037127   -0.046918,0.0014582   0.0060005  -0.0022392,0.0021602    0.042693     -5.3784,-0.00074387  -0.0020771   0.0034561,24.80673      121.0489      72.86845,0.0150299  -0.00354576      72.8684,-68,5.5,
21:33:33:00,500,0.9989  2.9732e-05  0.00035557   -0.046954,0.00083256   0.0059509  -0.0023727,0.00149    0.040861     -5.3825,-0.0025444  -0.0026665   0.0028648,24.80673      121.0489      72.83646,0.013588  -0.00401688      72.8365,-67,5.75,
21:33:33:32,501,0.99889  3.1497e-05  0.00034536   -0.047005,0.0011702    0.003418   0.0013695,0.0017451    0.039701     -5.3884,0.0006628  -0.0020981    0.010696,24.80673      121.0489      72.83705,0.0120621  -0.00410843      72.8371,-68,5.5,
21:33:33:62,502,0.99889  4.3519e-05  0.00029996   -0.047042,0.0010595   0.0044861 -0.00061083,0.0033644    0.034569     -5.3927,-0.0011034  -0.0078812   0.0045433,24.80673      121.0489      72.83845,0.0111237  -0.00484085      72.8384,-67,5.25,
