UTC,Pack_count,q0,q1,q2,q3,RollRate,PitchRate,YawRate,Roll,Pitch,Yaw,FreeAccX,FreeAccY,FreeAccZ,Lat,Long,Height,VelX,VelY,VelZ,LoRaRSSI,LoRaSNR,
20:53:42:19,0,-0.99724   0.0081678   -0.028404    0.068146,0.098755    0.030472     0.35303,-1.157      3.1837     -7.8506,-0.18066      1.0703     0.72754,24.80716      121.0242      45.71305,0.565918    -0.902832       45.713,-35,6.25,
20:53:42:50,0,-0.99988    0.011171    -0.01046   0.0036609,0.15063   -0.079468     0.40527,-1.2848      1.1939    -0.43295,2.9492       3.998      2.1426,24.80716      121.0242      45.74741,0.804199     -1.14648      45.7474,-32,6.25,
20:53:42:81,0,-0.99864   0.0035063    0.013416   -0.050273,0.099182    -0.25977     0.24841,-0.4787     -1.5153      5.7702,1.332     -4.1523      1.9707,24.80716      121.0242      45.75662,1.20117      -1.5293      45.7566,-33,6,
20:53:43:12,0,-0.99717   -0.018192    0.041349    -0.06002,-0.44702     -0.2749    -0.20886,1.8011     -4.8558      6.8126,2.2266     -2.9805      2.1016,24.80716      121.0242      45.76038,1.77637     -1.82617      45.7604,-37,7,
20:53:43:43,0,-0.99797   -0.032614    0.051333   -0.018956,0.20898    0.048828    -0.34229,3.6403     -5.9519       1.987,-0.22449    -0.80566      0.2876,24.80716      121.0242      45.79419,2.16016     -2.48438      45.7942,-45,6.25,
20:53:43:75,0,-0.99725   -0.035105    0.064321    0.011214,0.10938    -0.14185    -0.35645,4.1316     -7.3251     -1.5531,0.68799      1.2979      1.1299,24.80716      121.0242      45.84534,2.41406     -2.98828      45.8453,-48,6.5,
20:53:44:05,0,-0.99667    -0.02914    0.051836    0.055825,0.69336      0.4729      -0.375,3.6807     -5.7434     -6.5964,0.041809     -2.8516     -4.4844,24.80715      121.0242      45.90585,2.75195     -3.83594      45.9058,-57,6.25,
20:53:44:37,0,-0.99568   -0.002775    0.046419    0.080353,-0.59863   -0.039246    -0.17883,0.74722     -5.2781     -9.2622,1.376     -3.2793     -1.5693,24.80714      121.0242      45.98527,2.875     -4.50391      45.9853,-59,6.5,
20:53:44:68,0,-0.99439   0.0059308    0.036181    0.099252,-0.38672   -0.045837    -0.18469,-0.265014     -4.19391     -11.3901,1.9805     -5.0664     -1.5205,24.80713      121.0242      46.07859,3.1543     -5.24219      46.0786,-64,5.75,
20:53:44:99,0,-0.99496    0.011651    0.021261    0.097319,-0.13782      0.1886    -0.06192,-1.09244     -2.55488     -11.1486,1.3896     -3.1445    -0.13757,24.80713      121.0243      46.19225,3.49609     -5.88672      46.1922,-61,6.5,
20:53:45:30,0,-0.99488  -0.0038753  -0.0038935     0.10093,-0.16199     0.16895    -0.08136,0.396785     0.488706     -11.5844,-1.5596     -1.1504     -1.4355,24.80712      121.0243      46.30511,3.81836     -6.44922      46.3051,-61,6,
20:53:37:61,0,-0.80734    0.037676  -0.0064761     0.09417,26144    0.0240783691    0.0288848877,-5.3777     0.290834     -13.3197,4.4961     -3.8711     -1.6455,24.80612564086914      121.3017044067383  3.681610405012693e+30,4.30078125            -7.06640625  3.681610405012693e+30,-69,2.75,
20:53:45:92,0,-0.99643   0.0068943  -0.0086675    0.083641,0.058472     -0.1521      0.0131,-0.87043     0.92365     -9.6033,1.4824       1.957    -0.18921,24.80709      121.0243      46.64781,4.65625     -7.64844      46.6478,-62,6.25,
20:53:46:23,0,-0.99697    0.021805  -0.0054834    0.074482,0.16345    -0.11621     -0.0042,-2.5388     0.44034     -8.5548,0.56592     -4.0859    0.062866,24.80707      121.0243        46.814,5.11328     -8.07813       46.814,-65,5,
20:53:46:54,0,-0.99723    0.022326  -0.0048267    0.070837,-0.13953    -0.10992     0.01297,-2.5914     0.37033     -8.1346,1.9941     -3.6816    -0.56885,24.80706      121.0244      47.01471,5.5         -8.5      47.0147,-72,2.5,
20:53:46:85,0,-0.99775   0.0025697  -0.0029978    0.066966,-0.082214     -0.3064  -0.0027256,-0.31681     0.32303     -7.6804,1.0918      3.7012     0.99121,24.80704      121.0244      47.21621,5.77344     -8.80469      47.2162,-68,4.5,
