UTC,Pack_count,q0,q1,q2,q3,RollRate,PitchRate,YawRate,Roll,Pitch,Yaw,FreeAccX,FreeAccY,FreeAccZ,Lat,Long,Height,VelX,VelY,VelZ,LoRaRSSI,LoRaSNR,
20:58:54:10,0,0.99965   -0.015509    0.010361   -0.018582,-0.22034    0.018433    0.014206,-1.7993      1.1539     -2.1479,-0.18506    -0.74902     0.88672,24.80671      121.0249       55.5365,10.1406     -13.2813      55.5365,-77,-5.5,
20:58:54:42,0,0.99961   -0.017766    0.013646   -0.016952,0.14294   0.0071259   -0.011169,-2.0627      1.5287     -1.9706,0.11786    -0.11786     -1.6299,24.80668      121.0249      55.70648,10.3438     -13.5234      55.7065,-76,-2.5,
20:58:54:73,0,0.99957   -0.022271    0.012719   -0.014211,-0.14343     -0.1449    0.011795,-2.5733      1.4207      -1.661,2.5527      1.3047     -1.9404,24.8066  -1.5371e-27  4.43911e-18,10.5313     -13.6953  4.43911e-18,-78,-8.5,
20:58:55:04,0,0.99964   -0.016543    0.018137    -0.01067,-0.069092    0.033875    0.018784,-1.9188      2.0578     -1.2576,-0.12292      1.2246      2.0488,24.80662       121.025      56.16662,10.7969     -13.8516      56.1666,-75,-0.5,
113:48:61:37,0,0.99952   -0.025817    0.014578  -0.0084294,-0.20251    0.078918   -0.013344,-2.9736       1.645     -1.0091,3.2227      2.6563     -3.8047,24.80659      121.0251      56.36782,11.0078     -13.8516      56.3678,-77,-5.25,
20:58:55:66,0,0.9991804957389832   -0.03257191181182861 -4.748841580529887e+29  1.406451368874919e+36,-30320        46.71875          365.25,-3.86915e-05  2.653791e-36           180,3.6504    0.015549    0.058075,24.65666      121.0251      56.57244,11.0078     -13.5859      56.5724,-78,-7.25,
20:58:56:28,0,0.99053    -0.48599    0.037743   0.0022267,0.034912    0.072266     0.07135,-52.3166      3.61925     -1.52047,0.8291     -1.5684      1.3545,24.80651      121.0252      56.83393,10.7734     -13.0859      56.8339,-77,-5.25,
20:58:56:90,0,0.99933   -0.015855    0.029519    0.015062,0.16333     0.18188    0.029526,-1.7681      3.4097      1.6744,-0.41235      0.6123     -0.1897,24.80646      121.0253      56.99685,10.6406      -12.375      56.9968,-77,-6.75,
20:58:57:21,0,0.99961  -0.0082441     0.01942    0.018277,-0.10907     -0.2019  -0.0096283,-0.90439      2.2424      2.0773,0.16052      1.0293     -0.9375,24.80643      121.0253      57.00431,10.4219     -11.9766      57.0043,-77,-6.75,
20:58:57:52,0,0.99968   0.0032732    0.016075    0.019366,-0.08783    0.010117  -0.0065117,0.41085      1.8345      2.2262,-0.82373      1.5801    -0.25854,24.80641      121.0254      57.04629,10.1953     -11.6094      57.0463,-77,-3.75,
20:58:57:83,0,0.99974  -0.0020548    0.011878  1.4245e-07,0.00012183    -0.79541 -9.9957e-05,-0.23555      1.3614  -0.0027822,-0.079163   0.0024872  -0.0016031,-2.541053798880295e+36  7.749217778026846e+21  2.722290632870872e-32,0.0038738251           1836  2.7222906e-32,-78,-12.25,
20:58:58:14,0,0.99964   0.0074965    0.016459    0.019686,0.096375   -0.059662   0.0014257,0.89637      1.8688       2.271,-2      3.6953    -0.99365,-6346.427734375           141639188480             6131518464,-0.0033473968505859 -0.00012993812561035           6131518464,-78,-12.5,
20:58:58:46,0,0.99972  -0.0017282    0.013914    0.018939,0.021515     0.10181  -0.0059128,-0.16785      1.5979      2.1682,-1.4023      0.7373     -1.2236,24.80634      121.0255       56.9511,9.27344     -10.8125      56.9511,-78,-11.25,
20:58:59:39,0,0.99904   0.0032836    0.037361    0.022623,0.3833     0.26929    0.022385,0.47408      4.2726      2.6121,-4.3555      3.6328     -5.5547,24.8064      30.2564      56.6932,8.21875     -9.35938      56.6932,-78,-7.25,
20:58:59:70,0,0.99882   -0.013678    0.034781     0.03103,-0.0021172    -0.09967    0.029205,-1.4456      4.0328       3.508,-1.7432     0.49072     -1.7842,24.80626      121.0256       56.5887,7.92578     -8.96094      56.5887,-78,-8.25,
20:59:00:01,49156,3.279148431465582e+38 -3.729190092592308e+26  3.979263255679282e+21  -2.37702396910473e+38,-0.00097752   -0.014168 -7.5877e-05,-8.54293e-11 -6.19255e-11      -71.876,1.34375         640.5   -0.07635498,-932.6527099609375       -230956245975040      56.45353317260742,7.78125     -2.65625      56.4535,-78,-11.25,
20:59:01:26,0,0.99851   0.0039944    0.020042    0.050646,-0.058746     0.26392    0.035553,0.57382      2.2706      5.8187,-1.0479       2.291    -0.92139,24.80618      121.0258      55.83434,6.51953     -7.15234      55.8343,-78,-5,
20:59:01:57,0,0.99863  0.00058058    0.018428    0.048955,-0.057312     0.25098    0.012939,0.16993       2.106      5.6162,-1.1885      2.6895     -1.8643,24.80617      121.0258      55.69089,6.15625     -6.76953      55.6909,-77,-5.5,
20:59:01:08,80,7.911236064337141e+28  -0.005133312195539474  3.924182593456615e-12    0.05061493441462517,-0.0045586     0.10394    0.017349,-7.4354e-30   5.684e-39  7.3314e-29,-1.3125     0.56738    -0.18286,24.80615      121.0258      55.53902,5.74609     -6.38672       55.539,-77,-8,
115:63:66:17,20588,2.6615e-33  0.00017993    0.016426    0.051545,0.060486     0.10876   -0.017685,35.35093    -0.3631262      179.8843,-0.60303       2.709     0.36621,24.80614      121.0258      55.38351,5.33594     -5.95313      55.3835,-77,-10.5,
20:59:04:06,0,0.99885    0.010321    0.018845    0.042824,0.177    0.082214   0.0079041,1.2748      2.1068      4.9333,-2.4668      1.7402    -0.74902,24.80609      121.0259       54.5234,2.48828     -3.17773      54.5234,-77,-8.25,
20:63:20:84,4353,8.505246432665135e+37  -0.004628709517419338    0.01402247697114944  2.794203587560607e+27,-0.0066948   -0.010872      8.8125,-6.2363e-39  1.8893e-38  3.7646e-09,121.125  0.00091123581          -5472,4.071980085893269e-22  4.139585793127784e-36       -256071285342208,24.265625             11.3828125       -256071285342208,-79,-11.75,
20:59:05:61,0,0.99939     0.01081    0.011576    0.031097,0.072449    -0.12683    0.027924,1.2796      1.2873      3.5789,-1.7861      1.9043    -0.18201,-106541252608      121.0259628295898      53.94864273071289,0.793945     -1.42383      53.9486,-78,-9.25,
20:59:05:92,0,0.99928    0.021747    0.001017    0.031209,0.19763   -0.072083    0.010361,2.4946    0.038681      3.5786,-1.6221       2.166      1.1016,24.80607       121.026      53.86965,0.475586     -1.12207      53.8697,-77,-10.25,
20:59:06:23,0,0.99937    0.017022 -0.00078894    0.030988,-0.13855     -0.0021    0.013977,1.947    -0.15079      3.5494,-0.24902      1.9395      0.7002,24.80607       121.026      53.79722,0.231934    -0.600098      53.7972,-78,-9.5,
20:59:06:54,0,0.9995   0.0055062   0.0011606    0.031185,-0.1178   0.0051346   0.0078888,0.63481     0.11326      3.5748,-0.65332      1.5273    -0.59131,24.80606       121.026      53.69548,0.0792847    -0.398193      53.6955,-78,-10,
20:59:06:85,0,0.99951  -0.0036464   0.0029491    0.031078,0.054688   0.0059967   -0.005497,-0.40715     0.35076      3.5607,-0.23279    -0.82227     0.47607,24.80606       121.026       53.6039,0.12915    -0.510254      53.6039,-77,-10,
20:59:07:16,0,0.99951  -0.0016385   0.0028766    0.031112,0.013992    0.029617   0.0075912,-0.17741     0.33532      3.5653,-0.77979     0.37915     0.16052,24.80607       121.026      53.52409,0.0792847    -0.474854      53.5241,-77,-9.5,
20:59:07:48,0,0.99952 -0.00031418  0.00044359     0.03082,0.03479   0.0023308   -0.022034,-0.034418    0.051917      3.5323,0.71729    -0.41357    -0.96729,24.80607       121.026      53.46569,0.0610962    -0.431885      53.4657,-78,-9.5,
20:59:07:79,0,0.99952   0.0015802  -0.0011521    0.030799,0.019318   -0.046082    0.035828,0.17693    -0.13753      3.5297,-0.53955      0.5127    -0.60938,24.80607       121.026      53.40227,0.056427     -0.40625      53.4023,-77,-8.75,
20:59:08:10,0,0.99952  0.00098911  -0.0012525    0.030824,-0.011879    0.023041   -0.014984,0.10887    -0.14695      3.5326,0.026825   0.0039711      1.3535,24.80607       121.026      53.34712,0.0598755    -0.375977      53.3471,-78,-8.75,
20:59:08:41,0,0.99951   0.0023824  -0.0023595    0.030999,0.00017655    -0.04007  -0.0077019,0.26449    -0.27871      3.5522,0.42236     -1.6396    -0.93359,416176704      121.0259628296        53.296459198,0.0115891    -0.365967      53.2965,-77,-8.75,
20:59:08:72,0,0.99952   0.0020599  -0.0021409    0.030983,-0.027481    0.015007   -0.046509,0.22833    -0.25253      3.5505,1.082    -0.93311     -0.7373,24.80607       121.026      53.26185,-0.0026741    -0.339844      53.2619,-78,-9.75,
20:55:09:03,0,0.9663   0.0020389  -0.0023431    0.031131,0.031341553          -5856  -0.0015497208,0.2326    -0.28536        3.69,-1.30957031      1.07324219           62464,-7.30563198895859e-38      121.1388778686523  9.697698880104922e+30,-3.9296875       -0.2462158203125  9.697698880104922e+30,-78,-10.25,
20:59:09:34,32768,0.687  -0.0043482  -0.0013511    0.031163,-0.07489   -0.037323 -0.00018466,-0.73398    -0.19206      5.1956,1.542      -6.043     -1.0537,24.80607       121.026       53.1448,0.135254    -0.378418      53.1448,-77,-10,
20:59:09:65,0,0.99941   -0.014178    0.002628    0.031046,-0.14685    0.025803     0.01741,-1.6146     0.35141      3.5536,2.0684     -3.5352    -0.16553,24.80606       121.026      53.09024,0.487305    -0.724121      53.0902,-77,-8.25,
20:59:09:96,0,0.99916   -0.019362    0.008371    0.035175,0.016739    0.090881     0.11108,-2.184      1.0365      4.0128,-0.302     -3.5957     0.68311,24.80607       121.026       53.0956,0.821289     -1.20215      53.0956,-77,-6.5,
20:59:10:27,0,0.99855   -0.013427  0.00074468  4.3065e-26,0.020401    -0.15637    0.041931,-1.5408    0.085443  -0.0011489,1.3955     -1.3711     0.51367,24.80606       121.026      53.05907,1.25195     -1.64453      53.0591,-77,-10.25,
20:59:10:90,0,0.99877  -0.0083806  -0.0045221    0.048752,0.33911     0.13379   -0.047791,-0.98451    -0.47074      5.5931,-0.062286     -3.1738     -2.7617,24.80606       121.026      53.01867,2.20313      -2.5918      53.0187,-78,-10,
20:59:11:21,0,0.99894    -0.01945  -0.0099836    0.040493,-0.47852    -0.19165   -0.055634,-2.2738     -1.0526      4.6635,10.367188           8328     0.46899414,406422.375 -1.3797569196041e-37           1276407296,2.5390625         -2.958984375           1276407296,-78,-10.75,
20:59:11:52,0,0.99946   -0.006169    0.053456    0.032069,0.50977     0.27979    0.043549,-0.51158      6.1393      3.6482,-0.0308075   0.00554276          -23,-7.2461e-38      30.2565  5.42833e-10,2.78125          -900  5.428326e-10,-77,-11.25,
20:59:11:83,0,0.99914   -0.029064   0.0023769    0.029541,0.11469      0.1759 -0.00036669,-3.3215     0.37052      3.3763,-0.6377     -2.6836   -0.014702,24.80628       121.026      53.08213,3.28125     -3.87109      53.0821,-78,-11,
20:59:12:14,49796,-278645331460096  4.382353818169564e+37     0.0608936995267868   5.11856037607932e-31,0.0066032     0.29297    0.057281,-180 -1.012424e-60  1.592273e-37,-0.00015509     -0.8291     -1.6318,24.80603      -62.5052      197.5115,50.15625     -4.265625      197.5115,-78,-11.25,
21:56:07:254,54718,-1.054766536797499e-18  2.486688068826246e+32  0.0004570266173686832    3.3262553271644e+22,0.053925   -0.088257   -0.040344,180 -1.532805e-08   2.10607e-34,0.88379     0.84717      1.5645,812833      18448.64453 -4.421279626e-35,5.9102     -6.7656 -4.4213e-35,-78,-12,
20:59:16:81,0,0.9986091256141663  -0.003022009506821632  3.233376752200586e+29 -1.005928242468719e-18,0.172485352          -19136           -7480,-180  3.539092e-28          -180,-13888    -0.718261719      1.67285156,390.3923034667969 -3.296154730924935e+21 -1.810916567837245e-30,24.375        417.25 -1.810917e-30,-78,-12.25,
21:01:05:33,0,-0.020471   -0.012865  -0.0045136      0.9997,-0.007843   0.0012665      3.8145,-0.4870493      1.484506     -177.6601,0.40917969    -0.28344727           6768,24.806  6.57085e-18       53.179,0.0548400879           18784      53.1790314,-79,-11.25,
21:01:08:29,4096,-2.5197e-12  1.4602e-16  -0.0045281     0.99972,-0.10175     0.66895    0.010864,-0.5190216  1.291375e-12          -180,-1.6689     -2.5781      4.2539,24.80598      121.0264      53.32916,-0.0267792     0.227661      53.3292,-79,-11.25,
21:01:08:44,43680,1.1773e-21  -0.0059877  -0.0054944     0.98307,0.1032715   0.004905701        -660.5,-0.6404765     0.6979254      179.9961,-1.8623      -1.624      1.5576,28.05501      121.0264      53.35387,-0.28442383           2246      53.353867,-78,-10.5,
21:01:12:31,20480,-0.02961142733693123     -1.304742813110352 -1.417892399467725e+17     0.9997268319129944,1025     0.05065918   0.0062675476,-180  2.393143e-17           180,-0.67188    -0.21594     0.87207,5.508022e-15      121.0264      53.25404,0.0385742     0.963379       53.254,-78,-12.25,
21:01:11:103,51545,2.941186251720099e-18       2353846894460928  3.196688849553987e-19 -1.330452021045193e-17,0.00186252594           11248 -2.28881836e-05,180  6.476996e-31  1.556234e-32,-7932          -7320   -0.080749512,26635274240           539256487936      54.07285308837891,3.87891      4.47656      54.0729,-78,-12.25,
21:01:11:87,0,-0.004770245403051376 -1.341562551715469e-06  4.357043779520348e+36     0.9995665550231934,0.22827    0.025467    0.067017,180 -1.254589e-37          -180,3.6309      2.5469      1.6553,24.80604      121.0263      54.11712,-3.80664      4.72656      54.1171,-78,-9.25,
107:73:204:105,13622,-2.570983409796e-31           863411904  8.076711188031e-32    1.2322463153e-29,-0.000527381897     0.243408203          -14520,-180 -1.635431e-36  1.071937e-38,2.9766    0.016861   -0.004734,4.575910548887464e+20      121.0262756347656      54.20078277587891,-2.375      5.25781      54.2008,-78,-12,
21:01:18:08,0,-0.011586   -0.018101  -0.0092662     0.99973,-0.085327     0.12744   0.0017242,-1.038242       2.08638      -178.691,-4840    -0.14709473       10.96875,4.764840202595212e+29      121.0258255004883      55.02656173706055,-7.11328      7.71484      55.0266,-78,-8.75,
21:01:18:71,0,-0.014255   -0.014083  -0.0062843     0.99978,-0.056702    0.050964    0.020737,-0.6972628      1.623883     -178.3761,1.2119       1.333     -1.2969,6.16997      30.2564      55.0461,-7.28125      7.87891      55.0461,-78,-8,
21:01:20:57,0,0.014501  -0.0018461  -0.0092231     0.99985,-0.16113 -7.5102e-06   -0.057434,-1.059862     0.1961926      178.3363,-8800      3.6777344    -0.99316406,24.80642      121.0256      55.13744,-31     -8.47656      55.1374,-78,-12,
21:01:20:89,0,0.01681  -0.0088973    0.011327     0.99976,0.0578    -0.06192   -0.039185,1.280867      1.041183       178.085,0.66846     -2.8262     -1.7285,24.80644      121.0256      55.15696,-7.17188      8.38281       55.157,-79,-6.75,
21:01:21:19,0,0.018887   -0.011613   0.0060875     0.99974,-0.028046     0.13696   0.0084305,0.6724644      1.343649      177.8433,-0.1687     -0.5498      2.4023,24.80646      121.0255      55.15476,-7.04688      8.27344      55.1548,-78,-4,
21:01:21:82,0,0.026262  -0.0087919   0.0061945      0.9996,0.18115   0.0033894   -0.068176,0.6832172      1.025763      176.9962,-0.42188    -0.17346     0.21057,24.80649      121.0255      55.12558,-6.69922      7.90234      55.1256,-79,-6,
111:103:16:00,0,0.029815   -0.020198  -0.0020589     0.99935,-0.060455     0.27368    0.037628,-0.3050386      2.306586      176.5761,-0.45264    -0.18335      0.7832,24.80651      121.0255      55.09145,-6.59766      7.77734      55.0915,-76,0.25,
21:01:22:75,0,0.023655   -0.019068   -0.010052     0.99949,0.10699    -0.12708   0.0068893,-1.203905      2.157202      177.2658,0.47681    -0.35889     -2.2422,24.80654      121.0254      55.05036,-6.54297      7.79297      55.0504,-80,-7.25,
21:01:23:06,0,0.02351309731602669 -4.799691206574892e+36 -1.347497536051704e-14  1.246883759035861e-29,0.082336    -0.26001  -0.0091324,-180  2.976907e-64   3.21712e-49,0.47607   -0.044342     0.51758,24.010654       1424.406  2.9878874e-18,-6.5234     -7.8594  2.9879e-18,-78,-11.5,
21:01:23:37,0,0.023997   -0.010429  -0.0057147     0.99964,0.7876     0.27002   0.0045471,-0.68346       1.17906      177.2427,1.0107    -0.87305      3.0176,24.80657      121.0253      55.01729,-6.64844      7.92188      55.0173,-78,-5.25,
21:01:23:99,0,0.023703   0.0016147   -0.016465     0.99958,-1.041    -0.13525    0.081421,-1.881961    -0.2296721       177.287,-4.0391       3.373      2.5371,24.8066      121.0253      55.08633,-6.77344      7.95703      55.0863,-77,-1.5,
21:01:24:30,0,0.012476  -0.0077229    0.013823     0.99948,0.10657    0.040955   -0.013405,1.57353     0.9048838      178.5821,-1.9863    -0.87939     0.75977,24.80662      121.0253       55.0744,-6.83594      8.16406      55.0744,-77,-5.5,
21:01:24:61,0,0.030873  -0.0041325   0.0031928     0.99951,-0.521     -0.3689   -0.043854,0.3510858     0.4846169      176.4631,-2.0645      0.9751      1.4229,24.80663      121.0252        55.058,-6.76953       8.1875       55.058,-78,-6.25,
21:01:25:24,0,0.040484  -0.0061516   0.0054574     0.99915,-0.18713   -0.040436   -0.029129,0.5963607     0.7296578      175.3633,-0.43652     -2.1348     -4.5117,14.35264015197754  2.018946546164294e+36      55.08373641967773,-6.76953      8.51563      55.0837,-79,-10.25,
21:01:25:55,0,0.043436  -0.0054089  -0.0035715     0.99904,0.09967    -0.13965   -0.028946,-0.4358192     0.6014524      175.0186,-1.7666     -0.5835     0.62891,24.80669      121.0252      55.09829,-6.76953      8.66406      55.0983,-75,0.25,
21:01:25:85,0,0.045281   -0.011843   -0.003111      0.9989,0.16577     0.21484  0.00032949,-0.4176684      1.339622      174.8041,-0.49829    -0.52979    -0.80908,24.8067      121.0251      55.10944,-6.86328         8.75      55.1094,-78,-5.5,
21:01:26:16,0,0.045217   -0.019273  -0.0077048     0.99876,0.0477905     -16.5313     0.373047,-0.9824211      2.166347       174.797,0.65771     0.55762      1.2227,24.80672      121.0251      55.10358,-6.87891      8.84375      55.1036,-74,0.75,
