UTC	Pack_count	q0	q1	q2	q3	RollRate	PitchRate	YawRate	Roll	Pitch	Yaw	FreeAccX	FreeAccY	FreeAccZ	Lat	Long	Height	VelX	VelY	VelZ	LoRaRSSI	LoRaSNR
20:49:48:67	0	-0.083467	-0.0029078	0.027372	0.99613	0.13879	0.056213	0.10626	3.153875	0.07011443	-170.4186	0.23901	-0.26172	-0.73145	24.80743	121.0242	43.49442	-0.283203	0.448486	43.4944	-61	5.5
20:49:48:99	0	-0.081045	-0.0025397	0.025553	0.99638	-0.13428	0.14172	-0.11389	2.942413	0.05266261	-170.6984	0.35913	1.4443	-0.93066	24.80743	121.0242	43.45258	-0.179932	0.237305	43.4526	-61	6.25
20:49:49:30	0	-0.07578	-0.0057509	0.023777	0.99682	-0.22253	0.11377	-0.022919	2.76711	0.4504381	-171.2944	-0.07312	-0.1178	-0.7793	24.80743	121.0242	43.39226	-0.0563049	0.182495	43.3923	-62	6.25
20:49:49:61	0	-0.073809	-0.0086201	0.021159	0.99701	0.089294	0.048492	0.016724	2.491295	0.8059094	-171.5146	-0.45801	-0.86865	-0.17041	24.80743	121.0242	43.35666	-0.00555038	0.238037	43.3567	-63	5.5
20:49:49:92	0	-0.073174	-0.013541	0.012857	0.99714	0.079468	0.054688	-0.007019	1.583328	1.439572	-171.586	-1.4492	0.33154	-0.52832	24.80743	121.0242	43.32975	0.0400085	0.278076	43.3298	-58	6.25
20:49:50:23	0	-0.072811	-0.015123	0.012086	0.99716	-0.0036507	0.0090714	0.0040894	1.507957	1.627456	-171.6261	0.13794	-0.69824	0.034088	24.80743	121.0242	43.30933	0.135864	0.280762	43.3093	-58	6
20:49:50:54	0	-0.072334	-0.013761	0.013623	0.99719	-0.014771	0.038971	-0.028915	1.671582	1.459759	-171.681	0.014977	2.1289	-1.209	24.80743	121.0242	43.26312	0.200439	0.33667	43.2631	-61	6.5
20:49:50:85	0	-0.071587	-0.010193	0.015477	0.99726	0.024673	0.05011	-0.034607	1.852934	1.037972	-171.7715	-1.4238	0.72607	-0.90625	24.80743	121.0242	43.25001	0.232544	0.325684	43.25	-61	6
20:49:51:16	0	-0.071317	-0.01025	0.015108	0.99729	-0.003046	-0.0021324	-0.0053406	1.81092	1.047946	-171.8028	1.2832	-0.70996	-1.167	24.80743	121.0242	43.23431	0.288086	0.299805	43.2343	-61	5.75
20:49:51:48	0	-0.070455	-0.011892	0.014563	0.99734	-0.033813	0.017838	-0.020355	1.76103	1.241672	-171.8993	-0.33984	0.55371	-0.71826	24.80743	121.0242	43.20736	0.3479	0.30249	43.2074	-62	6.25
20:49:51:79	0	-0.069718	-0.012847	0.013728	0.99739	-0.0023785	-0.0023346	0.0022125	1.67236	1.358756	-171.9832	-0.43896	-0.32715	-0.83057	24.80743	121.0242	43.18322	0.360107	0.30127	43.1832	-62	6.25
20:49:52:10	0	-0.069557	-0.013072	0.014173	0.99739	-0.0092316	-0.0055428	0.015747	1.724782	1.381248	-172.0006	-0.34668	0.2489	0.41992	24.80743	121.0242	43.16797	0.381836	0.333252	43.168	-61	6.5
20:49:52:41	0	-0.069236	-0.014901	0.011859	0.99742	0.0056229	0.0047073	0.015808	1.474361	1.609194	-172.0376	0.48975	1.1533	1.3457	24.80743	121.0242	43.15026	0.440186	0.336914	43.1503	-60	5.75
20:49:52:72	0	-0.069088	-0.014848	0.011319	0.99744	-0.0022812	0.0020466	-0.01062	1.412007	1.607708	-172.0556	-0.22632	1.1025	0.26978	24.80743	121.0242	43.12221	0.487061	0.357178	43.1222	-60	5.75
20:49:53:03	0	-0.068976	-0.014626	0.01196	0.99744	0.0018139	0.0026035	0.0044403	1.483392	1.577412	-172.0678	0.1366	1.0293	0.010002	24.80743	121.0242	43.07405	0.507813	0.352295	43.074	-61	6
20:49:53:34	0	-0.068778	-0.014596	0.01105	0.99746	-0.0013924	0.0046806	0.0040932	1.378754	1.581474	-172.092	1.1406	-1.1621	-1.2783	24.80743	121.0242	43.04689	0.543945	0.345703	43.0469	-57	6.25
20:49:53:65	0	-0.068697	-0.015393	0.011012	0.99746	0.0013971	0.014511	-0.00090885	1.38057	1.672996	-172.1001	0.057281	-0.4375	-1.4648	24.80743	121.0242	43.0286	0.586426	0.364258	43.0286	-59	5.75
20:49:53:96	0	-0.068569	-0.014737	0.011328	0.99747	0.025223	-0.013214	0.0045128	1.411239	1.595636	-172.1154	1.0273	-0.036682	-0.62598	24.80743	121.0242	43.02407	0.606445	0.371582	43.0241	-62	6.25
20:49:54:27	0	-0.068648	-0.014922	0.011593	0.99746	0.032196	0.032867	0.00057936	1.443198	1.614576	-172.1056	0.36035	-0.30029	-0.4895	24.80743	121.0242	42.98727	0.612793	0.354492	42.9873	-60	5.75
20:49:54:58	0	-0.068389	-0.014516	0.011959	0.99748	-0.04306	-0.010345	-0.0028763	1.481389	1.565649	-172.1355	-0.59717	0.427	0.71094	24.80743	121.0242	42.96809	0.635254	0.366699	42.9681	-62	6.5
20:49:54:89	0	-0.068298	-0.014494	0.01166	0.99749	0.030548	-0.0049973	-0.0060196	1.446903	1.565697	-172.1464	-0.30908	1.0176	0.21472	24.80743	121.0242	42.96653	0.651855	0.35791	42.9665	-62	6.25
20:49:55:21	0	-0.068264	-0.014894	0.012072	0.99748	-0.0091019	0.0012121	0.0093842	1.497143	1.608175	-172.149	0.21594	0.72949	-0.13477	24.80743	121.0242	42.96886	0.670898	0.357178	42.9689	-60	6
20:49:55:52	0	-0.06845	-0.014624	0.011693	0.99748	-0.050262	-0.0040474	0.0031719	1.451957	1.580012	-172.1286	0.22339	-0.55713	-0.68164	24.80743	121.0242	42.93979	0.656738	0.332031	42.9398	-60	6
20:49:55:83	0	-0.068234	-0.014553	0.012439	0.99749	0.03064	0.010368	-0.0038681	1.536402	1.56636	-172.1525	0.27173	0.63428	1.543	24.80743	121.0242	42.92172	0.688965	0.349609	42.9217	-60	5.75
20:49:56:14	0	-0.068184	-0.015307	0.011227	0.99749	0.022156	0.0035915	0.0025425	1.403663	1.66219	-172.1588	0.037933	0.085693	-0.014915	24.80743	121.0242	42.91697	0.679199	0.329834	42.917	-62	6
20:49:56:45	0	-0.06811	-0.015817	0.011266	0.99749	0.026855	0.014076	-0.0079422	1.412031	1.72027	-172.1665	0.24707	0.84229	1.8096	24.80743	121.0242	42.91232	0.695801	0.336426	42.9123	-62	6
20:49:56:76	0	-0.06857	-0.015551	0.01074	0.99747	0.02562	-0.013084	0.0051842	1.350503	1.693412	-172.1149	1.3252	-0.77441	-1.8564	24.80743	121.0242	42.8881	0.666504	0.309326	42.8881	-62	5.75
20:49:57:07	0	-0.068204	-0.015346	0.011311	0.99749	0.026642	-0.0055656	-0.014297	1.413546	1.66593	-172.1564	-0.59326	1.1992	0.35767	24.80743	121.0242	42.88743	0.687012	0.324463	42.8874	-63	6
20:49:57:38	0	-0.068357	-0.015073	0.012364	0.99747	0.023956	0.022781	-0.0066147	1.532045	1.626271	-172.1375	-0.44653	-0.4519	-0.69238	24.80743	121.0242	42.90157	0.690918	0.308105	42.9016	-62	6.25
20:49:57:69	0	-0.068394	-0.015063	0.012165	0.99747	-0.0020447	-0.018402	0.0085068	1.509267	1.62656	-172.1336	0.42358	0.22144	-0.39478	24.80743	121.0242	42.88396	0.685059	0.310303	42.884	-62	6
20:49:58:00	0	-0.068648	-0.01529	0.011659	0.99746	0.0093918	0.0006237	0.0062218	1.45371	1.65618	-172.1048	0.46387	-0.078003	0.22534	24.80743	121.0242	42.84175	0.649414	0.287354	42.8418	-61	6.25
20:49:58:32	0	-0.068735	-0.015977	0.011637	0.99744	0.046783	0.012291	0.0019894	1.456757	1.734766	-172.0937	0.24707	0.4248	1.6191	24.80743	121.0242	42.82162	0.654785	0.284668	42.8216	-63	6
20:49:58:62	0	-0.068658	-0.015887	0.011276	0.99745	-0.0097961	-0.004879	-0.004158	1.414633	1.727428	-172.1034	-0.23743	0.62988	0.31714	24.80743	121.0242	42.80596	0.669922	0.289795	42.806	-63	5.25
20:49:58:94	0	-0.068823	-0.016637	0.011195	0.99743	0.014633	0.030182	-0.0081406	1.411615	1.813542	-172.0833	-0.44482	-0.34497	-1.1943	24.80743	121.0242	42.79225	0.668945	0.276855	42.7923	-63	5.5
20:49:59:25	0	-0.068953	-0.016924	0.011228	0.99741	-0.050568	-0.0058556	0.0021095	1.417885	1.84595	-172.0678	-0.87988	0.15027	1.5537	24.80743	121.0242	42.7604	0.641113	0.273438	42.7604	-63	6.25
20:49:59:56	0	-0.068806	-0.01723	0.010708	0.99742	-0.00087738	0.019638	0.0090561	1.360596	1.885281	-172.0851	0.76611	0.24646	0.1637	24.80743	121.0242	42.75248	0.663086	0.272217	42.7525	-63	5.75
20:49:59:87	0	-0.068797	-0.017608	0.010383	0.99742	-0.02771	-0.017593	0.0047264	1.326463	1.931074	-172.0863	-0.64307	0.76611	0.44531	24.80744	121.0242	42.7424	0.672363	0.284912	42.7424	-63	5.75
20:50:00:18	0	-0.068685	-0.017154	0.010458	0.99744	0.026688	-0.0086975	0.015549	1.331217	1.878666	-172.0997	0.6001	-0.41211	0.34546	24.80744	121.0242	42.74376	0.685547	0.2771	42.7438	-62	6
20:50:00:49	0	-0.068996	-0.017097	0.011213	0.99741	0.02951	0.022369	-0.0088272	1.417647	1.865792	-172.0626	0.43628	0.73193	1.3213	24.80743	121.0242	42.7324	0.645996	0.259766	42.7324	-63	6.5
20:50:00:80	0	-0.068715	-0.016907	0.011105	0.99743	-0.03656	-0.0024853	-0.0091858	1.403266	1.845315	-172.0955	-0.71143	0.2179	0.07428	24.80744	121.0242	42.72014	0.655762	0.260986	42.7201	-63	5.75
20:50:01:11	0	-0.068649	-0.017321	0.011319	0.99743	-0.020218	0.0091553	0.00035238	1.430864	1.891045	-172.102	0.053528	0.88184	-0.8501	24.80744	121.0242	42.7226	0.666504	0.265137	42.7226	-62	6.25
20:50:01:42	0	-0.068584	-0.016967	0.011111	0.99744	0.032288	-0.028702	-7.02E-05	1.404205	1.85232	-172.1103	0.49048	0.3833	-0.62109	24.80744	121.0242	42.72938	0.655762	0.263428	42.7294	-63	6.25
20:50:01:73	0	-0.068481	-0.017081	0.011044	0.99745	0.019806	-0.0072289	-0.0064278	1.39729	1.865972	-172.1221	-0.28589	0.84717	0.5708	24.80744	121.0242	42.72725	0.643555	0.254639	42.7272	-63	5.75
20:50:02:05	0	-0.068797	-0.017826	0.011253	0.99741	0.043488	0.030045	-0.0020504	1.427717	1.949112	-172.0841	-0.21069	-0.29712	-0.36865	24.80744	121.0242	42.69475	0.606934	0.229126	42.6948	-63	5.75
20:50:02:36	0	-0.068494	-0.017526	0.011168	0.99744	-0.048218	0.0058861	-0.012817	1.414959	1.915918	-172.1197	0.020416	-0.050568	-1.0303	24.80744	121.0242	42.70451	0.619141	0.237793	42.7045	-63	5.75
20:50:02:67	0	-0.068484	-0.018131	0.011152	0.99743	0.043762	0.012909	0.00091505	1.417929	1.985215	-172.1198	0.15466	0.34546	1.3594	24.80744	121.0242	42.70355	0.607422	0.230835	42.7036	-62	5.75
20:50:02:98	0	-0.06828	-0.018225	0.01105	0.99744	-0.00015056	0.03183	-0.0074501	1.40656	1.997065	-172.1433	0.45898	0.71533	-0.51074	24.80744	121.0242	42.69893	0.605469	0.233398	42.6989	-63	6
20:50:03:29	0	-0.068539	-0.018629	0.01078	0.99742	-0.041718	-0.019501	0.013084	1.379388	2.044949	-172.1134	-1.2549	-0.27905	1.4688	24.80744	121.0242	42.64951	0.541016	0.210083	42.6495	-62	6
20:50:03:60	0	-0.068369	-0.018582	0.010435	0.99743	0.01799	-0.007164	0.0088882	1.339267	2.042602	-172.1337	0.5083	-0.45068	0.37061	24.80744	121.0242	42.63948	0.557617	0.205566	42.6395	-62	6
20:50:03:91	0	-0.068467	-0.019191	0.01078	0.99741	0.0018015	-0.0024643	0.0058975	1.383747	2.109368	-172.1208	0.21533	0.067139	-0.6626	24.80744	121.0242	42.63729	0.532715	0.196045	42.6373	-63	5.75
20:50:04:23	0	-0.068377	-0.018804	0.010592	0.99743	0.0090561	-0.026657	0.0023441	1.358996	2.066699	-172.1321	0.15161	0.75879	-0.48486	24.80744	121.0242	42.62254	0.525879	0.203735	42.6225	-63	5.5
20:50:04:53	0	-0.068397	-0.018761	0.010312	0.99743	0.03952	-0.006794	-0.00079775	1.326665	2.063899	-172.1305	0.082764	0.18457	0.074951	24.80744	121.0242	42.59105	0.487549	0.182983	42.591	-63	6
20:50:04:85	0	-0.068285	-0.019086	0.010937	0.99742	0.0025406	0.00082827	0.0044708	1.400488	2.096333	-172.1415	0.092529	0.88965	-0.024811	24.80744	121.0242	42.58208	0.494385	0.186035	42.5821	-63	6
20:50:05:16	0	-0.068122	-0.018749	0.010793	0.99744	-0.031769	-0.0013227	-0.0046005	1.381035	2.059122	-172.1611	0.16565	-0.96387	-1.1357	24.80744	121.0242	42.56853	0.491943	0.176392	42.5685	-62	5.75
20:50:05:47	0	-0.067952	-0.019277	0.010814	0.99744	0.035736	0.038483	0.0022488	1.387194	2.119576	-172.1797	0.004631	-0.31787	-0.31641	24.80744	121.0242	42.55708	0.482178	0.172363	42.5571	-63	6
20:50:05:78	0	-0.067923	-0.019903	0.010708	0.99743	0.030457	0.0013647	0.01062	1.379936	2.192059	-172.1822	0.32251	0.55225	1.8379	24.80744	121.0242	42.54528	0.442139	0.161499	42.5453	-64	6
20:50:06:09	0	-0.067712	-0.019701	0.010224	0.99746	0.023438	-0.011986	0.005867	1.322573	2.172996	-172.2078	0.82031	-0.64551	-0.30322	24.80744	121.0242	42.54006	0.446777	0.159058	42.5401	-63	5.75
20:50:06:40	0	-0.067508	-0.019839	0.010114	0.99747	0.011765	0.011955	0.012566	1.310618	2.189955	-172.2313	0.65527	-0.081299	0.18115	24.80744	121.0242	42.53696	0.44458	0.158936	42.537	-63	6
20:50:06:71	0	-0.067513	-0.020058	0.010122	0.99747	-0.068054	-0.0083923	0.0035114	1.313229	2.214901	-172.2303	-0.26172	-0.026199	0.78027	24.80744	121.0242	42.51738	0.43042	0.156128	42.5174	-63	6
20:50:07:02	0	-0.067213	-0.020198	0.010137	0.99748	-0.0004456	0.016373	0.0059738	1.315384	2.231197	-172.2646	0.35352	0.73975	-0.4104	24.80744	121.0242	42.47865	0.413086	0.149902	42.4786	-62	5.75
20:50:07:33	0	-0.06702	-0.020355	0.010236	0.99749	-0.029526	0.0021706	-0.00016201	1.327455	2.248605	-172.2863	-0.27783	-0.41919	1.6055	24.80744	121.0242	42.45243	0.412109	0.146851	42.4524	-63	6.5
20:50:07:64	0	-0.066751	-0.020141	0.010043	0.99752	0.0040398	-0.0060959	-0.01413	1.303124	2.226052	-172.318	-0.81055	1.0176	-0.12195	24.80744	121.0242	42.44091	0.405762	0.146362	42.4409	-62	6
20:50:07:96	0	-0.066716	-0.020416	0.010546	0.99751	-0.0049362	-0.0059052	0.0047188	1.36278	2.253675	-172.3204	0.1781	0.66895	-0.40967	24.80744	121.0242	42.43145	0.394531	0.135254	42.4314	-63	5.5
20:50:08:27	0	-0.066426	-0.020651	0.0099655	0.99753	0.019897	-0.010147	0.011818	1.297475	2.285317	-172.3547	0.22729	-0.79736	0.29736	24.80744	121.0242	42.39632	0.359375	0.119873	42.3963	-63	6.25
20:50:08:58	0	-0.066294	-0.021169	0.0097587	0.99753	-0.053375	0.0027008	-0.0019026	1.277492	2.346344	-172.3694	-0.46826	-0.25903	0.66455	24.80744	121.0242	42.39178	0.35498	0.123413	42.3918	-63	6
20:50:08:89	0	-0.065956	-0.02127	0.009288	0.99755	-0.020035	0.013153	0.00036025	1.223615	2.361904	-172.4092	0.60156	0.23206	-0.22461	24.80744	121.0242	42.38816	0.358398	0.120117	42.3882	-62	6.25
20:50:09:20	0	-0.065833	-0.021531	0.0092921	0.99756	-0.018295	0.014046	-0.0070724	1.225788	2.391831	-172.4229	-0.35254	-0.11938	1.5166	24.80744	121.0242	42.39525	0.349121	0.11554	42.3952	-63	6
20:50:09:51	0	-0.065682	-0.021494	0.0091225	0.99757	-0.033569	0.006279	-0.008316	1.205728	2.389068	-172.4408	0.44458	-1.2617	-1.2012	24.80744	121.0242	42.36244	0.312988	0.0897827	42.3624	-63	5.75
20:50:09:82	0	-0.065352	-0.021724	0.0094895	0.99758	0.038422	0.033661	0.012596	1.248687	2.413068	-172.4774	0.34351	-0.35425	0.17786	24.80744	121.0242	42.34921	0.314697	0.0922852	42.3492	-62	6
20:50:10:13	0	-0.065105	-0.021826	0.0093054	0.9976	0.015396	-0.017654	0.0040245	1.227785	2.426345	-172.5061	-0.060089	0.56201	-0.010345	24.80744	121.0242	42.33764	0.294922	0.0932007	42.3376	-62	5.75
20:50:10:44	0	-0.064995	-0.021892	0.0093724	0.9976	0.046509	0.02626	0.011688	1.235675	2.433502	-172.5184	-0.01619	-1.0791	-0.13464	24.80744	121.0242	42.33318	0.277588	0.0700073	42.3332	-63	5.25
20:50:10:76	0	-0.06476	-0.022032	0.0090337	0.99762	-0.036957	0.0032158	-0.010391	1.197404	2.452426	-172.5461	0.35669	-0.61914	-1.0381	24.80743	121.0242	42.30439	0.252197	0.0631714	42.3044	-63	6
20:50:11:07	0	-0.064394	-0.022579	0.009185	0.99763	-0.0005517	-0.02034	0.0060616	1.217901	2.514208	-172.587	0.13245	0.76416	-0.59961	24.80743	121.0242	42.2851	0.253174	0.0684814	42.2851	-63	6
20:50:11:38	0	-0.064229	-0.021957	0.0089707	0.99765	0.014038	-0.0097046	0.005806	1.188328	2.444882	-172.6074	1.0967	-1.3438	-1.3906	24.80743	121.0242	42.28692	0.244141	0.0582886	42.2869	-62	5.75
20:50:11:69	0	-0.063987	-0.022147	0.0093228	0.99766	0.036987	0.046997	-0.0065041	1.229433	2.464324	-172.6341	-0.30078	0.14722	-0.7959	24.80743	121.0242	42.30504	0.234009	0.0570679	42.305	-64	6
20:50:12:00	0	-0.063747	-0.022153	0.0094647	0.99768	-0.041321	-0.0016575	0.0027008	1.245127	2.464233	-172.6613	-0.64453	-0.46851	1.8389	24.80743	121.0242	42.27305	0.207275	0.0544128	42.273	-63	5.75
20:50:12:31	0	-0.063412	-0.022161	0.0093205	0.9977	0.042206	0.026276	-0.007019	1.227861	2.466667	-172.7001	-0.5918	-0.5459	-0.92139	24.80743	121.0242	42.27267	0.206909	0.0464478	42.2727	-63	6
20:50:12:62	0	-0.06305	-0.022254	0.0091283	0.99772	-0.027252	0.013443	0.0054665	1.205646	2.479125	-172.742	0.50098	-0.40869	0.14343	24.80743	121.0242	42.28322	0.208984	0.0480347	42.2832	-62	6
20:50:12:93	0	-0.062857	-0.022474	0.0089786	0.99773	0.018829	-0.027527	0.010384	1.189636	2.505552	-172.7643	0.64893	-0.10645	-0.84766	24.80743	121.0242	42.28099	0.203491	0.0467529	42.281	-62	6
20:50:13:25	0	-0.062532	-0.022292	0.0089611	0.99775	-0.027679	-0.015236	-0.013184	1.185492	2.48534	-172.8019	-0.74561	0.53662	0.14954	24.80743	121.0242	42.24397	0.179932	0.0427551	42.244	-63	6
20:50:13:55	0	-0.062278	-0.022519	0.0092724	0.99776	0.013344	0.018799	-0.0047989	1.222124	2.50929	-172.8299	-0.35498	-0.70752	-1.0947	24.80743	121.0242	42.2448	0.180542	0.029129	42.2448	-63	5.75
20:50:13:87	0	-0.061935	-0.022432	0.0093388	0.99778	0.0022984	-0.025665	0.012985	1.228241	2.499368	-172.8694	-0.1189	0.56104	0.083679	24.80743	121.0242	42.24962	0.172852	0.038269	42.2496	-63	5.5
20:50:14:17	0	-0.06172	-0.022616	0.009459	0.99779	0.037384	0.042145	0.00081682	1.242781	2.519761	-172.8934	0.19495	-0.070923	-0.23291	24.80743	121.0242	42.25224	0.16394	0.0203705	42.2522	-63	6
20:50:14:49	0	-0.061442	-0.022801	0.0088167	0.99781	0.017181	-0.0047417	0.0019112	1.169873	2.545811	-172.9268	-0.046387	0.3396	0.71729	24.80743	121.0242	42.22953	0.146606	0.0174103	42.2295	-63	5.75
20:50:14:80	0	-0.061143	-0.023286	0.0086511	0.99782	0.030624	0.025314	-0.007267	1.153606	2.602821	-172.9608	0.14331	1.1357	1.1875	24.80743	121.0242	42.2338	0.150757	0.0175323	42.2338	-63	6
20:50:15:11	0	-0.060731	-0.023215	0.0083364	0.99785	0.020081	-0.0062256	-0.0092697	1.115998	2.597386	-173.009	-0.68896	0.79395	0.32764	24.80743	121.0242	42.24499	0.139771	0.0134659	42.245	-62	6.25
20:50:15:42	0	-0.060657	-0.023291	0.0087353	0.99785	-0.0096893	-0.0075417	0.0039902	1.162007	2.60336	-173.0164	-0.029861	-0.11017	-0.95117	24.80743	121.0242	42.24253	0.142578	-0.000813007	42.2425	-62	5.75
20:50:15:73	0	-0.060401	-0.023335	0.0087732	0.99786	-0.032837	-0.0098114	0.0029469	1.165981	2.608408	-173.0456	-0.36401	0.098511	-0.48901	24.80743	121.0242	42.25137	0.135864	-0.000334024	42.2514	-63	5.75
20:50:16:04	0	-0.059981	-0.023186	0.0081934	0.9979	0.03363	-0.0026436	-0.018234	1.097482	2.595898	-173.0956	-0.62354	0.76025	-0.30444	24.80743	121.0242	42.22793	0.119934	-0.00187969	42.2279	-62	6.25
20:50:16:35	0	-0.059733	-0.023743	0.0083715	0.9979	0.027298	0.011818	0.0071449	1.121078	2.65863	-173.1228	-0.019592	-0.27905	1.8633	24.80743	121.0242	42.23083	0.118347	-0.01371	42.2308	-63	5.75
20:50:16:67	0	-0.059486	-0.023727	0.0081085	0.99791	-0.031952	-0.0015259	0.012741	1.090201	2.658913	-173.152	0.81641	-0.63818	0.043335	24.80743	121.0242	42.24464	0.122864	-0.0120392	42.2446	-64	5.75
20:50:16:98	0	-0.059205	-0.023864	0.00821	0.99793	0.045868	-0.0018387	-0.019119	1.102024	2.674268	-173.1837	0.31104	0.77197	-0.57031	24.80743	121.0242	42.23724	0.113464	-0.00340271	42.2372	-63	5.5
20:50:17:29	0	-0.058867	-0.024162	0.0084986	0.99794	0.0030174	0.014015	0.0020027	1.136188	2.706679	-173.2214	0.21545	1.0957	-0.0094452	24.80743	121.0242	42.21501	0.09552	-0.0119019	42.215	-63	5.75
20:50:17:60	0	-0.058568	-0.023671	0.0083134	0.99797	-0.050568	0.014236	-0.018463	1.110841	2.652185	-173.2569	-0.5249	0.33716	-0.7915	24.80743	121.0242	42.22705	0.0917358	-0.0113754	42.2271	-63	6
20:50:17:91	0	-0.058405	-0.023685	0.0085736	0.99798	0.01619	0.018356	-0.00060892	1.140282	2.65216	-173.275	-0.48657	-0.56201	-1.2373	24.80743	121.0242	42.21671	0.0888672	-0.0249329	42.2167	-63	6.25
20:50:18:22	0	-0.058077	-0.023682	0.0087856	0.99799	-0.037842	-0.023026	0.013809	1.163668	2.650769	-173.3121	-1.0264	0.28516	1.1279	24.80743	121.0242	42.19735	0.0668945	-0.0116577	42.1974	-63	5.5
20:50:18:53	0	-0.057859	-0.023566	0.0087377	0.99801	0.035065	0.028885	0.0046349	1.156816	2.638055	-173.3375	0.16882	-0.63428	-0.51074	24.80743	121.0242	42.1953	0.0718384	-0.0249329	42.1953	-63	5.75
20:50:18:84	0	-0.057536	-0.023623	0.0083873	0.99803	0.028763	-0.0051613	-0.01046	1.116231	2.647259	-173.3753	0.48145	0.271	-1.1484	24.80743	121.0242	42.1835	0.0665283	-0.0198822	42.1835	-63	6
20:50:19:15	0	-0.057228	-0.023894	0.0084449	0.99804	0.017761	0.0099258	0.0048447	1.123802	2.678225	-173.4102	-0.58301	-1.1172	-0.98779	24.80743	121.0242	42.18546	0.0604553	-0.0321045	42.1855	-63	5.75
20:50:19:46	0	-0.056918	-0.023841	0.0084885	0.99806	-0.039459	0.0045547	-0.0051575	1.127615	2.672249	-173.4458	-0.030472	-0.44312	-0.41919	24.80743	121.0242	42.18367	0.0597229	-0.0274353	42.1837	-63	6
20:50:19:77	0	-0.056607	-0.024056	0.0088327	0.99807	-0.026276	0.0032825	0.0069427	1.167615	2.694945	-173.4802	0.13562	-0.37866	-0.95898	24.80743	121.0242	42.16331	0.0534058	-0.0319214	42.1633	-64	5.5
20:50:20:08	0	-0.056325	-0.023693	0.0086124	0.99809	-0.022705	-0.0024681	-0.0040512	1.139243	2.655206	-173.5138	0.625	-1.2041	-1.0752	24.80743	121.0242	42.16005	0.0489807	-0.034729	42.16	-64	6
20:50:20:39	0	-0.056091	-0.024124	0.0084804	0.9981	-0.011345	0.018692	0.010223	1.126321	2.705651	-173.5404	0.028122	-1.3223	-1.1641	24.80743	121.0242	42.1458	0.0436707	-0.0426636	42.1458	-63	5.5
20:50:20:71	0	-0.055746	-0.023788	0.0082168	0.99813	-0.045013	0.0056114	-0.0087051	1.093018	2.669269	-173.5811	0.97461	-0.88135	-1.3496	24.80743	121.0242	42.14922	0.04422	-0.038269	42.1492	-58	6.5
20:50:21:02	0	-0.055315	-0.024129	0.0086999	0.99814	0.035522	-0.0055885	0.01368	1.149383	2.705733	-173.6289	0.47461	0.49536	0.92578	24.80743	121.0242	42.11629	0.0350952	-0.0307159	42.1163	-69	4.25
20:50:21:33	0	-0.055018	-0.023674	0.0087302	0.99817	-0.03418	0.00034332	-0.0048332	1.149133	2.653771	-173.6636	-0.38623	-0.035522	-0.41895	24.80743	121.0242	42.108	0.0266418	-0.0345764	42.108	-63	5.5
20:50:21:64	0	-0.054737	-0.023775	0.0091223	0.99818	0.003767	-0.0060692	0.0077248	1.193934	2.663176	-173.6947	0.19312	0.71729	0.10394	24.80743	121.0242	42.10774	0.0267487	-0.0379028	42.1077	-63	5.75
20:50:21:95	0	-0.054394	-0.023628	0.0087679	0.9982	0.040314	-0.015778	0.0050812	1.151505	2.648955	-173.7353	0.92529	-0.75586	-0.81982	24.80743	121.0242	42.10178	0.0240326	-0.0437927	42.1018	-63	5.75
20:50:22:26	0	-0.054091	-0.023806	0.0089695	0.99821	0.044617	0.028397	0.0011969	1.17491	2.668468	-173.7692	-0.3147	-1.001	-0.61768	24.80743	121.0242	42.06615	0.0148621	-0.0479736	42.0662	-63	6
20:50:22:57	0	-0.053776	-0.023704	0.0088067	0.99823	0.032349	-0.023056	0.0042076	1.154776	2.658122	-173.806	0.8584	-0.46362	-0.58105	24.80743	121.0242	42.06188	0.0141296	-0.0470886	42.0619	-64	5.75
20:50:22:88	0	-0.05349	-0.024195	0.0090433	0.99823	-0.023193	0.010468	0.0011892	1.184176	2.713271	-173.8375	0.61084	0.79932	-0.40381	24.80743	121.0242	42.05363	0.0134964	-0.049408	42.0536	-63	5.75
20:50:23:19	0	-0.052986	-0.024264	0.0082235	0.99827	0.041687	-0.011017	-0.0026989	1.089334	2.726728	-173.8974	-0.68457	-0.08374	0.3418	24.80743	121.0242	42.05649	0.00135517	-0.0517883	42.0565	-63	6
20:50:23:51	0	-0.052908	-0.024361	0.0085687	0.99827	-0.048004	0.0031071	0.0041237	1.129257	2.735804	-173.9053	-0.44287	-0.68359	1.4873	24.80743	121.0242	42.01891	-0.00146961	-0.0562744	42.0189	-63	5.25
20:50:23:82	0	-0.05252	-0.024299	0.0083836	0.99829	-0.01088	0.0041542	0.006382	1.106609	2.730256	-173.9506	0.47437	0.15051	-0.15564	24.80743	121.0242	41.98283	0.00222969	-0.0530396	41.9828	-60	6
20:50:24:13	0	-0.052206	-0.0244	0.0086758	0.9983	-0.043854	-0.024673	0.0078201	1.139838	2.740475	-173.9856	-1.3877	0.15063	1.1211	24.80743	121.0242	41.97334	-0.013298	-0.0505981	41.9733	-65	5.5
20:50:24:44	0	-0.051822	-0.02395	0.0087127	0.99833	-0.0022602	-0.0067825	0.0066414	1.140287	2.689191	-174.0303	0.29419	0.069824	0.31079	24.80743	121.0242	41.96359	-0.00600052	-0.055542	41.9636	-63	5.75
